2013-10-18;13:52:16;info;redirection [index.php?:nav=mainPublic::login]
2013-10-18;13:52:16;info;module a appeler [mainPublic::login]
2013-10-18;13:52:16;info;appel module [mainPublic::before]
2013-10-18;13:52:16;info;--layout: initialisation [template1]
2013-10-18;13:52:16;info;-layout: choix de [../layout/template1.php]
2013-10-18;13:52:16;info;appel module [mainPublic::_login]
2013-10-18;13:52:16;info;--vue: initialisation [mainPublic::login]
2013-10-18;13:52:16;info;---vue: assignation [sError]
2013-10-18;13:52:16;info;-layout: ajout appel vue [../module/mainPublic/view/login.php] a la place [main]
2013-10-18;13:52:16;info;appel module [mainPublic::after]
2013-10-18;13:52:16;info;-layout: affichage [../layout/template1.php]
2013-10-18;13:52:16;info;-layout: chargement/affichage place [menu]
2013-10-18;13:52:16;info;-layout: chargement/affichage place [main]
2013-10-18;13:52:16;info;--vue: affichage [../module/mainPublic/view/login.php]
2013-10-18;13:52:31;info;module a appeler [mainPublic::login]
2013-10-18;13:52:31;info;appel module [mainPublic::before]
2013-10-18;13:52:31;info;--layout: initialisation [template1]
2013-10-18;13:52:31;info;-layout: choix de [../layout/template1.php]
2013-10-18;13:52:31;info;appel module [mainPublic::_login]
2013-10-18;13:52:31;info;--vue: initialisation [mainPublic::login]
2013-10-18;13:52:31;info;---vue: assignation [sError]
2013-10-18;13:52:31;info;-layout: ajout appel vue [../module/mainPublic/view/login.php] a la place [main]
2013-10-18;13:52:31;info;appel module [mainPublic::after]
2013-10-18;13:52:31;info;-layout: affichage [../layout/template1.php]
2013-10-18;13:52:31;info;-layout: chargement/affichage place [menu]
2013-10-18;13:52:31;info;-layout: chargement/affichage place [main]
2013-10-18;13:52:31;info;--vue: affichage [../module/mainPublic/view/login.php]
2013-10-18;13:53:56;info;module a appeler [mainPublic::login]
2013-10-18;13:53:56;info;appel module [mainPublic::before]
2013-10-18;13:53:56;info;--layout: initialisation [template1]
2013-10-18;13:53:56;info;-layout: choix de [../layout/template1.php]
2013-10-18;13:53:57;info;appel module [mainPublic::_login]
2013-10-18;13:53:57;info;--vue: initialisation [mainPublic::login]
2013-10-18;13:53:57;info;---vue: assignation [sError]
2013-10-18;13:53:57;info;-layout: ajout appel vue [../module/mainPublic/view/login.php] a la place [main]
2013-10-18;13:53:57;info;appel module [mainPublic::after]
2013-10-18;13:53:57;info;-layout: affichage [../layout/template1.php]
2013-10-18;13:53:57;info;-layout: chargement/affichage place [menu]
2013-10-18;13:53:57;info;-layout: chargement/affichage place [main]
2013-10-18;13:53:57;info;--vue: affichage [../module/mainPublic/view/login.php]
2013-10-18;14:03:08;info;module a appeler [mainPublic::login]
2013-10-18;14:03:08;info;appel module [mainPublic::before]
2013-10-18;14:03:08;info;--layout: initialisation [template1]
2013-10-18;14:03:08;info;-layout: choix de [../layout/template1.php]
2013-10-18;14:03:08;info;appel module [mainPublic::_login]
2013-10-18;14:03:08;info;--vue: initialisation [mainPublic::login]
2013-10-18;14:03:08;info;---vue: assignation [sError]
2013-10-18;14:03:08;info;-layout: ajout appel vue [../module/mainPublic/view/login.php] a la place [main]
2013-10-18;14:03:08;info;appel module [mainPublic::after]
2013-10-18;14:03:08;info;-layout: affichage [../layout/template1.php]
2013-10-18;14:03:08;info;-layout: chargement/affichage place [menu]
2013-10-18;14:03:08;info;-layout: chargement/affichage place [main]
2013-10-18;14:03:08;info;--vue: affichage [../module/mainPublic/view/login.php]
2013-10-18;14:03:11;info;module a appeler [mainPublic::login]
2013-10-18;14:03:11;info;appel module [mainPublic::before]
2013-10-18;14:03:11;info;--layout: initialisation [template1]
2013-10-18;14:03:11;info;-layout: choix de [../layout/template1.php]
2013-10-18;14:03:11;info;appel module [mainPublic::_login]
2013-10-18;14:03:12;info;sql select:SELECT * FROM Users [ ]
2013-10-18;14:03:12;info;redirection [index.php?:nav=mainPrivate::index]
2013-10-18;14:03:12;info;module a appeler [mainPrivate::index]
2013-10-18;14:03:12;info;appel module [mainPrivate::before]
2013-10-18;14:03:12;info;--layout: initialisation [template1]
2013-10-18;14:03:12;info;-layout: choix de [../layout/template1.php]
2013-10-18;14:03:12;info;-layout: ajout appel module [menu::index] a la place [menu]
2013-10-18;14:03:12;info;--vue: initialisation [menu::index]
2013-10-18;14:03:12;info;---vue: assignation [tLink]
2013-10-18;14:03:12;info;appel module [mainPrivate::_index]
2013-10-18;14:03:12;info;--vue: initialisation [mainPrivate::index]
2013-10-18;14:03:12;info;-layout: ajout appel vue [../module/mainPrivate/view/index.php] a la place [main]
2013-10-18;14:03:12;info;appel module [mainPrivate::after]
2013-10-18;14:03:12;info;-layout: affichage [../layout/template1.php]
2013-10-18;14:03:12;info;-layout: chargement/affichage place [menu]
2013-10-18;14:03:12;info;--vue: affichage [../module/menu/view/index.php]
2013-10-18;14:03:12;info;-layout: chargement/affichage place [main]
2013-10-18;14:03:12;info;--vue: affichage [../module/mainPrivate/view/index.php]
2013-10-18;14:18:31;info;module a appeler [mainPrivate::index]
2013-10-18;14:18:31;info;appel module [mainPrivate::before]
2013-10-18;14:18:31;info;--layout: initialisation [template1]
2013-10-18;14:18:31;info;-layout: choix de [../layout/template1.php]
2013-10-18;14:18:31;info;-layout: ajout appel module [menu::index] a la place [menu]
2013-10-18;14:18:31;info;--vue: initialisation [menu::index]
2013-10-18;14:18:31;info;---vue: assignation [tLink]
2013-10-18;14:18:31;info;appel module [mainPrivate::_index]
2013-10-18;14:18:31;info;--vue: initialisation [mainPrivate::index]
